,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,long,lat
471,urth-cafe-los-angeles-2,"['organic_stores', 'coffee', 'breakfast_brunch']","{'latitude': 33.9444, 'longitude': -118.39844}",,1450.7347310824734,4BW08K4ggiwqa7hzW3ExZw,https://s3-media3.fl.yelpcdn.com/bphoto/9ciSzwbOh903inJ4ke3f9A/o.jpg,False,"{'address1': '1 World Way', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['1 World Way', 'Los Angeles, CA 90045']}",Urth Cafe,,,2.0,7,[],https://www.yelp.com/biz/urth-cafe-los-angeles-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.39844,33.9444
472,the-coffee-bean-and-tea-leaf-los-angeles-120,['coffee'],"{'latitude': 33.9446848, 'longitude': -118.3981328}",(656) 276-7557,1452.3193542736471,4_wT3zGlEeLInWpeAm-ARQ,https://s3-media2.fl.yelpcdn.com/bphoto/FhZwqFLpb4VavgUQq-YA1Q/o.jpg,False,"{'address1': '1 World Way', 'address2': 'Terminal 8', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['1 World Way', 'Terminal 8', 'Los Angeles, CA 90045']}",The Coffee Bean & Tea Leaf,16562767557.0,$$,2.5,40,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-los-angeles-120?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.3981328,33.9446848
473,dunkin-donuts-express-los-angeles,"['coffee', 'donuts']","{'latitude': 33.9427687894529, 'longitude': -118.399793399534}",,1213.6783425508645,Fi_U_-5MYDTylPoqvxr1XQ,https://s3-media3.fl.yelpcdn.com/bphoto/mRRBQc-khOiyfZ5lAI7_jg/o.jpg,False,"{'address1': '400 World Way', 'address2': 'Terminal 7 Baggage (Arrivals)', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['400 World Way', 'Terminal 7 Baggage (Arrivals)', 'Los Angeles, CA 90045']}",Dunkin' Donuts Express,,$,3.5,5,[],https://www.yelp.com/biz/dunkin-donuts-express-los-angeles?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.399793399534,33.9427687894529
474,starbucks-los-angeles-249,['coffee'],"{'latitude': 33.946299, 'longitude': -118.384399}",(310) 641-5700,1627.0479813682825,-4zE7H2lK53hbosBwH4lEQ,https://s3-media1.fl.yelpcdn.com/bphoto/nvE0JcNu1_6rEntS18ZiNQ/o.jpg,False,"{'address1': '5855 W Century Blvd', 'address2': '', 'address3': ""Marriott Los Angeles Int'l Airport"", 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['5855 W Century Blvd', ""Marriott Los Angeles Int'l Airport"", 'Los Angeles, CA 90045']}",Starbucks,13106415700.0,$,3.5,29,[],https://www.yelp.com/biz/starbucks-los-angeles-249?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.384399,33.946299
475,cafe-blvd-los-angeles,"['cafes', 'coffee']","{'latitude': 33.944561, 'longitude': -118.3740921}",(310) 216-5858,1929.1422782134275,8ncSJBvwNAZYv32xMlVLIA,https://s3-media2.fl.yelpcdn.com/bphoto/IifFXERQNoUlblKwhoBYFQ/o.jpg,False,"{'address1': '5400 West Century Blvd', 'address2': '', 'address3': 'Westin Hotel', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['5400 West Century Blvd', 'Westin Hotel', 'Los Angeles, CA 90045']}",Cafe Blvd,13102165858.0,,3.5,3,[],https://www.yelp.com/biz/cafe-blvd-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.3740921,33.944561
476,mcdonalds-los-angeles-74,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.94573, 'longitude': -118.37084}",(310) 410-1707,1568.0991732197656,LPsCxHcp0iaod1knSTKjlQ,https://s3-media4.fl.yelpcdn.com/bphoto/Sx8nejaqgj-BAjZXWZm3eA/o.jpg,False,"{'address1': '5223 W Century Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['5223 W Century Blvd', 'Los Angeles, CA 90045']}",McDonald's,13104101707.0,$,2.5,104,[],https://www.yelp.com/biz/mcdonalds-los-angeles-74?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.37084,33.94573
477,7-eleven-inglewood-4,"['convenience', 'coffee']","{'latitude': 33.9448506649794, 'longitude': -118.365494748596}",(310) 672-1829,1644.2797136039844,Ki1uTDUb3vlz5DjPBiYP6Q,https://s3-media1.fl.yelpcdn.com/bphoto/yYjQ0i0HMcbJ9ycH7ybs0Q/o.jpg,False,"{'address1': '4956 W Century Blvd', 'address2': 'Ste 1B', 'address3': None, 'city': 'Inglewood', 'zip_code': '90304', 'country': 'US', 'state': 'CA', 'display_address': ['4956 W Century Blvd', 'Ste 1B', 'Inglewood, CA 90304']}",7-Eleven,13106721829.0,$,3.0,14,[],https://www.yelp.com/biz/7-eleven-inglewood-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.365494748596,33.9448506649794
478,7-eleven-inglewood-7,"['convenience', 'coffee']","{'latitude': 33.9487190123213, 'longitude': -118.352358117699}",(310) 673-9806,2007.6826446893704,lgwVRjimfhl7kaLj5G-Rgg,https://s3-media4.fl.yelpcdn.com/bphoto/N5_t3YuRQz8NR3rWFqb5JQ/o.jpg,False,"{'address1': '1100 S La Brea Ave', 'address2': '', 'address3': '', 'city': 'Inglewood', 'zip_code': '90301', 'country': 'US', 'state': 'CA', 'display_address': ['1100 S La Brea Ave', 'Inglewood, CA 90301']}",7-Eleven,13106739806.0,$,1.5,2,[],https://www.yelp.com/biz/7-eleven-inglewood-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.352358117699,33.9487190123213
479,starbucks-inglewood-11,['coffee'],"{'latitude': 33.94511456, 'longitude': -118.3442696}",(424) 227-0189,1478.5339458114154,5nDUeiSZLyRYplZP6O3QoA,https://s3-media3.fl.yelpcdn.com/bphoto/NlLtGXQAIZwaF09aajnNvA/o.jpg,False,"{'address1': '4000 W Century Boulevard', 'address2': None, 'address3': None, 'city': 'Inglewood', 'zip_code': '90304', 'country': 'US', 'state': 'CA', 'display_address': ['4000 W Century Boulevard', 'Inglewood, CA 90304']}",Starbucks,14242270189.0,,2.5,18,[],https://www.yelp.com/biz/starbucks-inglewood-11?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.3442696,33.94511456
480,starbucks-inglewood-12,['coffee'],"{'latitude': 33.947826, 'longitude': -118.33335}",(310) 677-2436,2184.85799802934,QgtIPmQwLrci89wqs_kfBA,https://s3-media2.fl.yelpcdn.com/bphoto/5JultpgCHL_HqekKhPCJUA/o.jpg,False,"{'address1': '3471 W Century Blvd', 'address2': None, 'address3': 'Target', 'city': 'Inglewood', 'zip_code': '90303', 'country': 'US', 'state': 'CA', 'display_address': ['3471 W Century Blvd', 'Target', 'Inglewood, CA 90303']}",Starbucks,13106772436.0,,5.0,1,[],https://www.yelp.com/biz/starbucks-inglewood-12?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.33335,33.947826
481,mcdonalds-inglewood-5,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.9458244703617, 'longitude': -118.344633947136}",(310) 677-6253,1551.962619673467,HrcyxQsEn5SC7WQhK4zGyQ,https://s3-media3.fl.yelpcdn.com/bphoto/A8ddQJHywLKksFjrCnf2lg/o.jpg,False,"{'address1': '4015 W Century Blvd', 'address2': '', 'address3': '', 'city': 'Inglewood', 'zip_code': '90301', 'country': 'US', 'state': 'CA', 'display_address': ['4015 W Century Blvd', 'Inglewood, CA 90301']}",McDonald's,13106776253.0,$,1.5,44,[],https://www.yelp.com/biz/mcdonalds-inglewood-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.344633947136,33.9458244703617
482,starbucks-inglewood-2,['coffee'],"{'latitude': 33.945948, 'longitude': -118.331093}",(310) 412-1620,1563.2367977546332,emkwFeRq0lJy6E6RKVevDA,https://s3-media3.fl.yelpcdn.com/bphoto/0Rv0T2-KbdFWDGochUNaww/o.jpg,False,"{'address1': '3351 W. Century Blvd', 'address2': '105', 'address3': '', 'city': 'Inglewood', 'zip_code': '90303', 'country': 'US', 'state': 'CA', 'display_address': ['3351 W. Century Blvd', '105', 'Inglewood, CA 90303']}",Starbucks,13104121620.0,$$,2.0,150,[],https://www.yelp.com/biz/starbucks-inglewood-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.331093,33.945948
483,7-eleven-inglewood-2,"['convenience', 'servicestations', 'coffee']","{'latitude': 33.9461416350134, 'longitude': -118.329657530444}",(310) 419-9736,1604.7585834535032,vy_ZUB5rv7uCHFALrsdvcA,https://s3-media1.fl.yelpcdn.com/bphoto/fFFkOn62xQcwRB3KhOLobA/o.jpg,False,"{'address1': '3311 W Century', 'address2': '', 'address3': '', 'city': 'Inglewood', 'zip_code': '90303', 'country': 'US', 'state': 'CA', 'display_address': ['3311 W Century', 'Inglewood, CA 90303']}",7-Eleven,13104199736.0,$,2.5,7,[],https://www.yelp.com/biz/7-eleven-inglewood-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.329657530444,33.9461416350134
484,mcdonalds-los-angeles-151,"['burgers', 'hotdogs', 'coffee']","{'latitude': 33.945708, 'longitude': -118.308601}",(323) 754-7738,1815.2178475780042,kv-TfSUMbulCiCJTE6jegQ,https://s3-media3.fl.yelpcdn.com/bphoto/uoHqWSHuCscYhxR2sh1nHw/o.jpg,False,"{'address1': '1763 W Century Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90047', 'country': 'US', 'state': 'CA', 'display_address': ['1763 W Century Blvd', 'Los Angeles, CA 90047']}",McDonald's,13237547738.0,$,2.0,25,[],https://www.yelp.com/biz/mcdonalds-los-angeles-151?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.308601,33.945708
485,sea-beans-rancho-palos-verdes,"['coffee', 'gelato']","{'latitude': 33.7387386461128, 'longitude': -118.397903369941}",(310) 265-2836,1352.8466874843255,uVBwIjjM5tAA0tYAQp4Iaw,https://s3-media1.fl.yelpcdn.com/bphoto/vo0ZcSq-dicRBdsnx8HOAA/o.jpg,False,"{'address1': '100 Terranea Way', 'address2': '', 'address3': '', 'city': 'Rancho Palos Verdes', 'zip_code': '90275', 'country': 'US', 'state': 'CA', 'display_address': ['100 Terranea Way', 'Rancho Palos Verdes, CA 90275']}",Sea Beans,13102652836.0,$$,4.0,134,[],https://www.yelp.com/biz/sea-beans-rancho-palos-verdes?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.397903369941,33.7387386461128
486,mcdonalds-los-angeles-130,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.9452069518192, 'longitude': -118.265528131074}",(323) 756-7094,1866.3250116367208,MtcJ55yvY-etl_Yd5c-jEA,https://s3-media2.fl.yelpcdn.com/bphoto/8tclluwQCAby3PDfDZl8iA/o.jpg,False,"{'address1': '10011 S Avalon Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90003', 'country': 'US', 'state': 'CA', 'display_address': ['10011 S Avalon Blvd', 'Los Angeles, CA 90003']}",McDonald's,13237567094.0,$,2.0,21,[],https://www.yelp.com/biz/mcdonalds-los-angeles-130?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.265528131074,33.9452069518192
487,cafe-oaxaca-los-angeles-2,"['coffee', 'juicebars', 'desserts']","{'latitude': 33.9457849, 'longitude': -118.2537301}",(323) 249-0292,1826.6278804567,fuAL8-5XTZVao9KZyVa84w,https://s3-media1.fl.yelpcdn.com/bphoto/fIvoMVLakc6SG8WIllSDIw/o.jpg,False,"{'address1': '1211 E Century Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90002', 'country': 'US', 'state': 'CA', 'display_address': ['1211 E Century Blvd', 'Los Angeles, CA 90002']}",Cafe Oaxaca,13232490292.0,$,4.5,59,[],https://www.yelp.com/biz/cafe-oaxaca-los-angeles-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.2537301,33.9457849
488,watts-coffee-house-los-angeles,"['coffee', 'breakfast_brunch']","{'latitude': 33.943472, 'longitude': -118.239854}",(323) 249-4343,1604.2941318313785,jXlGcuFRUSBxm5ycg3UQOw,https://s3-media1.fl.yelpcdn.com/bphoto/9xT_fPhcAg_ZMYbvbPh-0Q/o.jpg,False,"{'address1': '1827 E 103rd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90002', 'country': 'US', 'state': 'CA', 'display_address': ['1827 E 103rd St', 'Los Angeles, CA 90002']}",Watts Coffee House,13232494343.0,$$,4.0,257,"['delivery', 'pickup']",https://www.yelp.com/biz/watts-coffee-house-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.239854,33.943472
489,7-eleven-south-gate,"['convenience', 'coffee']","{'latitude': 33.9472348745978, 'longitude': -118.213750193836}",(323) 569-0532,1897.205776090532,jItZ3KcLaqK73j0TaW6tJw,https://s3-media1.fl.yelpcdn.com/bphoto/AT1NCips4DeuF3gWov0C-A/o.jpg,False,"{'address1': '9703 State St', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['9703 State St', 'South Gate, CA 90280']}",7-Eleven,13235690532.0,$,4.0,11,[],https://www.yelp.com/biz/7-eleven-south-gate?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.213750193836,33.9472348745978
490,mcdonalds-south-gate,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.945129, 'longitude': -118.211532}",(323) 567-1315,1802.5942078458813,9xGTgCdL1CsKbT5AhRLZgg,https://s3-media4.fl.yelpcdn.com/bphoto/I_6jXU9rLD0l8rS8lSG3Ng/o.jpg,False,"{'address1': '3309 Tweedy Blvd', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['3309 Tweedy Blvd', 'South Gate, CA 90280']}",McDonald's,13235671315.0,$,2.5,36,[],https://www.yelp.com/biz/mcdonalds-south-gate?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.211532,33.945129
491,7-eleven-south-gate-2,"['convenience', 'coffee']","{'latitude': 33.9433135986328, 'longitude': -118.19482421875}",(323) 567-2726,1837.6269434503336,jsZtqYmcowMgipMGVljJ6g,https://s3-media1.fl.yelpcdn.com/bphoto/6YNTROpVfwRF0cIk_BC-0g/o.jpg,False,"{'address1': '4383 Tweedy Blvd', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['4383 Tweedy Blvd', 'South Gate, CA 90280']}",7-Eleven,13235672726.0,$,2.5,14,[],https://www.yelp.com/biz/7-eleven-south-gate-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.19482421875,33.9433135986328
492,winchells-donuts-south-gate-4,"['donuts', 'coffee', 'sandwiches']","{'latitude': 33.9410297, 'longitude': -118.1813684}",(323) 744-2783,1656.577678313664,YqJ28PXLbTkm1pQbHW4Q6w,https://s3-media2.fl.yelpcdn.com/bphoto/16dkUIeBxZj7GQayca7JEg/o.jpg,False,"{'address1': '9922 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['9922 Atlantic Ave', 'South Gate, CA 90280']}",Winchell's Donuts,13237442783.0,$,1.0,10,[],https://www.yelp.com/biz/winchells-donuts-south-gate-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1813684,33.9410297
493,starbucks-south-gate-7,['coffee'],"{'latitude': 33.948188, 'longitude': -118.167498}",(562) 806-2911,2227.826859028906,lM9oO0-RM2eVf8fzOgUC8A,https://s3-media3.fl.yelpcdn.com/bphoto/J150W-x2NPudySwZuEFLMg/o.jpg,False,"{'address1': '5700 Firestone Blvd', 'address2': '', 'address3': 'Target', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['5700 Firestone Blvd', 'Target', 'South Gate, CA 90280']}",Starbucks,15628062911.0,$$,2.0,13,[],https://www.yelp.com/biz/starbucks-south-gate-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.167498,33.948188
494,churroholic-south-gate-2,"['coffee', 'desserts', 'icecream']","{'latitude': 33.9488862, 'longitude': -118.1648359}",(562) 608-1015,1833.8755580566392,rFnYyaQI-WSynC7Z3OPgDg,https://s3-media2.fl.yelpcdn.com/bphoto/L10vDDs-1TWYDQ6KKl-sjQ/o.jpg,False,"{'address1': '5802 Firestone Blvd', 'address2': 'Ste 104', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['5802 Firestone Blvd', 'Ste 104', 'South Gate, CA 90280']}",Churroholic,15626081015.0,$$,3.5,130,"['delivery', 'pickup']",https://www.yelp.com/biz/churroholic-south-gate-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1648359,33.9488862
495,hiccups-south-gate,"['vietnamese', 'thai', 'coffee']","{'latitude': 33.9483533100694, 'longitude': -118.163467124725}",(562) 358-6828,1866.8564910052082,uB-FucodeaHzxNMvd7X5WA,https://s3-media1.fl.yelpcdn.com/bphoto/iduoed_-9PJh8DlLXMXqAA/o.jpg,False,"{'address1': '5840 Firestone Blvd', 'address2': 'Ste 102', 'address3': None, 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['5840 Firestone Blvd', 'Ste 102', 'South Gate, CA 90280']}",Hiccups,15623586828.0,$$,4.0,183,"['delivery', 'pickup']",https://www.yelp.com/biz/hiccups-south-gate?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.163467124725,33.9483533100694
496,7-eleven-downey-2,"['convenience', 'coffee']","{'latitude': 33.939788532123, 'longitude': -118.154021501541}",(562) 928-8055,1549.9189796100054,kvOJX0Q05_EEUHQtegtoKw,https://s3-media2.fl.yelpcdn.com/bphoto/6MxHySo6pCnsC9RapRfChQ/o.jpg,False,"{'address1': '7400 Stewart & Gray Rd', 'address2': '', 'address3': '', 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['7400 Stewart & Gray Rd', 'Downey, CA 90241']}",7-Eleven,15629288055.0,$,3.5,16,[],https://www.yelp.com/biz/7-eleven-downey-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.154021501541,33.939788532123
497,mcdonalds-south-gate-4,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.9488413868801, 'longitude': -118.165761530399}",(562) 928-1324,1885.7239767015146,plRPfjydJv51SqzxZNpdiQ,https://s3-media2.fl.yelpcdn.com/bphoto/YucC1l2biQ0B-9LGE5HYFQ/o.jpg,False,"{'address1': '5730 Firestone Blvd', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['5730 Firestone Blvd', 'South Gate, CA 90280']}",McDonald's,15629281324.0,$,2.0,41,[],https://www.yelp.com/biz/mcdonalds-south-gate-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.165761530399,33.9488413868801
498,mcdonalds-downey-13,"['coffee', 'burgers', 'hotdogs']","{'latitude': 33.94482, 'longitude': -118.14267}",(562) 622-2716,1788.303645431724,tpnB-EXcuaISrwhaBxR7xQ,https://s3-media1.fl.yelpcdn.com/bphoto/Tf0HLFmswyTPuRKXX5pxsA/o.jpg,False,"{'address1': '7740 E Firestone Blvd', 'address2': None, 'address3': None, 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['7740 E Firestone Blvd', 'Downey, CA 90241']}",McDonald's,15626222716.0,$,1.5,106,[],https://www.yelp.com/biz/mcdonalds-downey-13?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.14267,33.94482
499,3rd-street-coffee-downey,"['coffee', 'sandwiches', 'breakfast_brunch']","{'latitude': 33.9424787501576, 'longitude': -118.132888835163}",(562) 622-1023,1358.9197356871252,wYuqVoqdbFnHiK5p3dd_wQ,https://s3-media4.fl.yelpcdn.com/bphoto/s5V1T0cggaAy4ODQjxwUew/o.jpg,False,"{'address1': '8221 3rd St', 'address2': 'Ste 101', 'address3': '', 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['8221 3rd St', 'Ste 101', 'Downey, CA 90241']}",3rd Street Coffee,15626221023.0,$,4.0,219,[],https://www.yelp.com/biz/3rd-street-coffee-downey?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.132888835163,33.9424787501576
500,creamistry-downey-3,"['desserts', 'icecream', 'coffee']","{'latitude': 33.9403470634534, 'longitude': -118.132888221413}",(562) 299-9793,1161.6621223104685,5MfO87UThlvnSo5lCO3OFg,https://s3-media2.fl.yelpcdn.com/bphoto/7M-GX04ViSJA0mEZKTgqWA/o.jpg,False,"{'address1': '11146 Downey Ave', 'address2': '', 'address3': None, 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['11146 Downey Ave', 'Downey, CA 90241']}",Creamistry,15622999793.0,$$,3.0,152,[],https://www.yelp.com/biz/creamistry-downey-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.132888221413,33.9403470634534
